# generated-by: python -m ebr normalize --spec research/baselines/specs/EXP-BASE-SIZE-small.yaml --include-incomplete
# tool: ebr 0.1.0 (research/tools/ebr)
# tool-git-sha: ab31252312efde894207d1dacdd421d54c7f9e97
# experiment: EXP-BASE-SIZE
# input: research/raw/EXP-BASE-SIZE/20260917T031201Z-e86b28.jsonl sha256=None
# input: research/raw/EXP-BASE-SIZE/size-small-20260917T033541Z.jsonl.gz sha256=d579b69af1eb5c5200a81e933dc563313708ae9ac27cacfbd39b26621d92f6f0
# do-not-edit: regenerate with the generated-by command; no number here is hand-entered
run_id,seq,phase,env_id,git_sha,candidate,item_id,split,family,item_key,round,repetition,exit_code,ok,valid,timing_effective,decision_grade_timing,invalid_reasons,item_sha256,output_bytes,artifact_kind,artifact_sha256,artifact_tree_sha256,artifact_logical_tree_sha256,input_bytes,ratio,roundtrip_ok
size-small-20260917T033541Z,609,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f01-validation-redis-7-2-16-git,validation,F01,validation/f01-validation-redis-7-2-16-git,0,0,0,True,True,False,False,,b7a5bbe86081a869151bddbf2d9b09b992b17b9bea316a858c96f186f2a4c0e1,2647640,file,95fa413409c67a8d55d39f8ccf5c5ddb3a10edfb24c36a91f8118a3ade161c5b,d9fdc7ddc8bf094ed22659ab2ce0822ec48a4865746e16eecf1d335db1f21477,77d39d90c949f621b3fb6f59e137e71d062f7a1a7f2f192ced8cb19ebc667ab4,15564620,0.1701063052,1
size-small-20260917T033541Z,368,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f02-validation-cjson-cmake-build,validation,F02,validation/f02-validation-cjson-cmake-build,0,0,0,True,True,False,False,,08d34a938473b2df884b852facf324be1a1ef6254f68b2264d80c62d1289aa33,534188,file,bd640f667532b6480a231e62fba5a0f9c288dfb824e4dd589fface80e2c639e7,cd52d0fd37f7df66cfc27480752863695e1bac0f40e0d9b1c243202840ed1567,3f6ec83568c61a7c1c73624dfcb91e12c51d22e65427621bed8e4ed599ba6fdb,6141772,0.08697620166,1
size-small-20260917T033541Z,679,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f05-validation-rfc-texts,validation,F05,validation/f05-validation-rfc-texts,0,0,0,True,True,False,False,,f1ad69e2e209ee79f2f74ca4325cab81575dbe64fabba9da569d2fac0f6c0c75,719846,file,76a7e84054dd75b4551de69fe2bd6e6f39eba43849706a73c8c6241fe7030a44,3df7bb338f992ea4faf1ee1875f1b6146f281b79dd4ba0f8479e627dcf425f72,4eeb30af5b7eade62b6702ed1f28b45a4a83108db74da577d840d6fc69f06d03,3830137,0.1879426245,1
20260917T031201Z-e86b28,97,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,wim-lzms-solid,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,708988,file,9a3ecb52d597d1b7007139448b409c367ccb108b345447b0871c626f996bedb6,b32900a10c43d5007273940643c19afbcfd8923a3e88b857647685d1f57f2851,ff41179cb6ca38fbf59387dbb73d17c66345d19bad4f33e28b50d82e3ffd448b,9284903,0.07635922529,1
size-small-20260917T033541Z,97,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,708988,file,ed5fe9c2725fa9d4e09634e36b73cb6504031c01c2cdf603cd2c9fa9a87be462,23a1d4f076de0758fdab3c326b5c5c8a27cf2f079abf0f3aa619ced424eb3195,59ac9835517cfbf42e66c7b7066b715a01d569b8916836bf058fb56b9aee48e8,9284903,0.07635922529,1
size-small-20260917T033541Z,392,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f08-validation-sakila-sqlite,validation,F08,validation/f08-validation-sakila-sqlite,0,0,0,True,True,False,False,,a6948d1c607b2d27c1270d79f5103df1a902f56711fa5459525d48aea7750d25,1080582,file,5be8e190568f4c6e62516210362e4fbcc6a78486ca1c72ef1972da9f090fde69,a47c7413de534c3a75e99cc1997a68065a5f98addeb216212913c783c047ffe3,d69bd3548387345e6644529d9f04a24baf454105dba14becb30d130977bcf311,5791744,0.1865728181,1
size-small-20260917T033541Z,500,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f12-validation-fsa-jpeg-edge-cases-small,validation,F12,validation/f12-validation-fsa-jpeg-edge-cases-small,0,0,0,True,True,False,False,,cc3b3d2370e2388e24a1d350e8df33a20c7d6e15998c529d39a2bf0699a47ab8,2026906,file,934efef988adcb0b6ad5a8b96d4c79a7abb923ec842d7c85a3d2dca10b04a4d8,9f0f75fd37f4085187f93d9a2adb4c188580614a68a720a79f9b1b9f30347177,5d3870b548c79e15f0bc932e7c50d48c9cafdf1469f736289a4aca87a4cd841f,7043701,0.2877615049,1
size-small-20260917T033541Z,296,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f13-validation-federal-register-pdf-small,validation,F13,validation/f13-validation-federal-register-pdf-small,0,0,0,True,True,False,False,,39b69358d1f4097038acdb1415adf5a563674db3e0b362de459c21030da60461,2338634,file,c1f61171acb711ff8254b185c1594fa953be672857e7ceb5e72b890bc922b218,39688994995cc22ab228c37247ae3466bb51f7c1e9a1c8c59da3045b5eb12fa9,5f0465e2e5646dd8b6e013b5acf799720ad7d53041a5deec3b955bdffee0b552,15566803,0.1502321318,1
size-small-20260917T033541Z,246,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f13-validation-fsa-image-codecs-small,validation,F13,validation/f13-validation-fsa-image-codecs-small,0,0,0,True,True,False,False,,6904831763e734652931ea4a7a13a792c196c2a319b38b84b94825b1c9367c28,9486936,file,8aacc0140de428bbcbf83476d7675ed98199586d7b9eedb04fbb5fe0fc79b165,ea8f8df1a54626a5b75de9aba8e220b1a61ba9ee1a8a2ddf74aa86c2900c328d,6aab5f2d7fdf326f0fd06f901efa41fa7f9af38f927e5a2bbcf9665a79db8c9c,10819211,0.8768602442,1
size-small-20260917T033541Z,660,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,wim-lzms-solid,f18-validation-cjson-releases,validation,F18,validation/f18-validation-cjson-releases,0,0,0,True,True,False,False,,74221ee141f76a3764d55a847ac7356577603e413f05f49de256a8a88eebc0e2,352908,file,14f0f5077e42f9d8840f21392efa2e2e106ac7f659ba11c216ffa9ecb4b85e34,39c8d5899ed7c6e6ea3217a176eb6ff6bc7af173a31024258515989fb73c4aaa,11c8f9bfcd1d4c1e10979fd3559d913e783cce753ad6f3130ee30c8d14d563e0,10070828,0.03504260027,1
size-small-20260917T033541Z,201,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f01-tuning-ripgrep-14-1-1-git,tuning,F01,tuning/f01-tuning-ripgrep-14-1-1-git,0,0,0,True,True,False,False,,ec498a26a5a407077f64b2923f3b6f8ac20b33e62b573842eab7a2804798c360,637970,dir,,87ef994aaccb0a0b2c2a8a538dfc45c6d7507508bc0d5fbc22b7228a7de7dcc6,ab09c7b9bd57c039f1349b2425c9cf022428f71b4a34c6de98af56e095c3e497,3025946,0.2108332402,1
20260917T031201Z-e86b28,23,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,borg-repo,f01-tuning-zstd-v1-5-7-git,tuning,F01,tuning/f01-tuning-zstd-v1-5-7-git,0,0,0,True,True,False,False,,03ea394ee44340de0bfb15ddbb005da3613f1d7b9462f871e328720c826be26b,2532079,dir,,9310a0e445ca7bcf420b0ac3e30b5b776bcd26c5bdc725944948d7d30e81e5d7,2ed0d8d32b4094b25bedd4d645cea619093a950d6d60d3b84bd1991bb424c18f,8354806,0.3030685572,1
size-small-20260917T033541Z,23,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f01-tuning-zstd-v1-5-7-git,tuning,F01,tuning/f01-tuning-zstd-v1-5-7-git,0,0,0,True,True,False,False,,03ea394ee44340de0bfb15ddbb005da3613f1d7b9462f871e328720c826be26b,2532078,dir,,1d07adac8500d85e16d0b144358ee0dbb049fb408f6038cea8906fe28451fd93,1ad2724a7ca9b32a16c9a12a40315474fd118b84017df0b35948dd267cea6bd9,8354806,0.3030684375,1
size-small-20260917T033541Z,337,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f04-tuning-sourcelike,tuning,F04,tuning/f04-tuning-sourcelike,0,0,0,True,True,False,False,,b56fe387e30f1a12a6ccfe004a97f6b50fdb5c7e8568e57a35f7ded21715d79e,3567329,dir,,5769336b5651c8fc50e503321aac4a260a886fa6d595e1ef3bce0df44eae0106,c1ee4eb1c3530e6a6f5132cb1c95fe73b12c2edd83461bafbe92413d89298afc,7135147,0.499965733,1
size-small-20260917T033541Z,185,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f05-tuning-gen-logs-a-small,tuning,F05,tuning/f05-tuning-gen-logs-a-small,0,0,0,True,True,False,False,,347133d2f5b49009f33cc0f85b5bb3d0f618c74e63d50b70c6f1d31760466663,1832717,dir,,c511f53e7f7dbe2c9c02269f98163ba2248ad3bf66091d696ee98912c10b1f47,bddf51285ab75910c19256165f1a21f2eed0c1255b2ded9657bd614d725c5bb8,12000078,0.152725424,1
size-small-20260917T033541Z,516,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f06-tuning-census-popest-2023,tuning,F06,tuning/f06-tuning-census-popest-2023,0,0,0,True,True,False,False,,9dcf55ff9477a1e623e39c9dec36ff2dad16850fc6c44b07359ec58005b0b4ec,633883,dir,,311e57609c99596e441503df44cf55a2c952eac8f638bac70348d4cf4efc7af8,37fc93a3753d2738c5180e07c6063348b976c9d9266c0b134cc1bc726f8b4bbc,1428893,0.4436182415,1
20260917T031201Z-e86b28,60,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,borg-repo,f06-tuning-gen-structured-a-small,tuning,F06,tuning/f06-tuning-gen-structured-a-small,0,0,0,True,True,False,False,,973fa18b958a1f7aeffb77eff05bc2e5927beadd8efa0fd4d404a2ed9f6f6698,3058788,dir,,94bc6881973091ef8fd4c071d2a69175e0aa74b613941d4c970233bc99e36b80,f3b9c14af5fde28492b7f36b1e1ad41a1427ad3bf0bcd710d21888408bee73e3,14211346,0.2152356293,1
size-small-20260917T033541Z,60,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f06-tuning-gen-structured-a-small,tuning,F06,tuning/f06-tuning-gen-structured-a-small,0,0,0,True,True,False,False,,973fa18b958a1f7aeffb77eff05bc2e5927beadd8efa0fd4d404a2ed9f6f6698,3058788,dir,,b648ee01a0a5b2299f4497e5131e3fb1f9d3ae9ff6f0320cd2dde67dac8b3ccb,15c33a02ba42df6fb913187e3660c61b763d10f4257b1bcfc7b824fa25c88b2d,14211346,0.2152356293,1
size-small-20260917T033541Z,432,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f07-tuning-gen-numeric-a-small,tuning,F07,tuning/f07-tuning-gen-numeric-a-small,0,0,0,True,True,False,False,,38689515f3614e9625fd5f45f07baa90838f75556499614b820fbcfba392a290,7523561,dir,,5a27739dc5518071d92554466448346d1abc801ac4bfa636742bc24ed2f863fc,726522c44323d8820274788c5bde8a1a149d9a5cf3189a6e8c6dcb897f0dcea2,12292022,0.6120686247,1
size-small-20260917T033541Z,325,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f07-tuning-silesia-sao,tuning,F07,tuning/f07-tuning-silesia-sao,0,0,0,True,True,False,False,,dc2c0e0d0347d178ee71a4b5559b986c6e40d9ee295c96174948b88e552d8338,5061600,dir,,9a2afad579064a2ae3ebd180cbce11640a04732fd963512cc2ae759dfb809325,f13fd673dc3a3a2776d7d41cc8a78d8f56a45aec5cb1e651aab1ffeed259b614,7251944,0.6979645734,1
size-small-20260917T033541Z,278,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f07-tuning-silesia-xray,tuning,F07,tuning/f07-tuning-silesia-xray,0,0,0,True,True,False,False,,aa727f68e33c9da5d2f796d8a5aa9ee3a9df70ea422a9c7dca90b0e38bec5279,5487535,dir,,4650f8ad77d20a07384585a681f3abc7feed42e9055c209ec4fe56cff38686ff,d159ebea72852e75086b217c67dcebb41e4e2ec1cbe2e4d2f628167971b5ff1d,8474240,0.647554825,1
size-small-20260917T033541Z,456,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f08-tuning-gen-sqlite-tpch-small,tuning,F08,tuning/f08-tuning-gen-sqlite-tpch-small,0,0,0,True,True,False,False,,63e9424b72e496e9b1fc48c10bf58e608d51b9faa41725c595d50f09cad03ac5,2957292,dir,,9b4a0f50256331ea4ab44af46dc9cffcc95baca3fa21be6ef19889e2163a0794,d8dc273e6d80ae2b631f1c42d7cc309bf976598f1b17c87d86c2c89a37f66ac7,10383360,0.2848106971,1
size-small-20260917T033541Z,541,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f11-alpine-324-apks,tuning,F11,tuning/f11-alpine-324-apks,0,0,0,True,True,False,False,,31f35fde2f8c848c5611108933facfb3fbc5ccb3e2d328d28e83451ca9838468,10106460,dir,,ebaf13f374733eff26191c34e7e5d9b9000a17c0d10f9758df06594438bac24f,3325ad3e776ddcc398a266d8a8143339ac0973ba88307c79f162bbff30ebc4c2,10071278,1.0034933,1
20260917T031201Z-e86b28,37,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,borg-repo,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,6391026,dir,,5a98163e6555de5ca3aa8c0f6ea2163d4f3a8b740fe9dfcc3378ef3854a2db96,5311875e4172033df2df49f855af8a89759f7456ecb3fc50895d7b14b986e092,9116188,0.7010634269,1
size-small-20260917T033541Z,37,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,6391028,dir,,5b3df574070bb30d14a53ebb230d9343fa8a5ffb08619576de5f95de218bc545,e5d34fee3e00f0d988d990e7de33ab8330f1232dce09753aa04f43edf98acc8a,9116188,0.7010636463,1
size-small-20260917T033541Z,728,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f13-tuning-kodak-image-codecs-small,tuning,F13,tuning/f13-tuning-kodak-image-codecs-small,0,0,0,True,True,False,False,,fce3e6247e1363ab6e908501622528e7bae7c3463375e3239cf4a52970df7890,13241941,dir,,a16fa88d45824ffc775f95646412a48279eaf3341168f595574552000e179c85,3f44dbc8ccd0f80f480bdedfbc58b8f77e1b86ae59a4663ab512eec73634d1eb,13997400,0.9460286196,1
size-small-20260917T033541Z,563,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f13-tuning-nasa-ntrs-pdf-small,tuning,F13,tuning/f13-tuning-nasa-ntrs-pdf-small,0,0,0,True,True,False,False,,15b5ea8e359399cdfd892fb94c6050bb2fb9b1099e155879fdf71fd2fdb433f4,14336142,dir,,d5948b71bd88af7b0092f6481e36b6b1e0ac21c2de9f67aa972e3cbb7439e7a4,16427fd22d5456029d6c30fa4e922dfe93098067ffd63f38bbf8139e87813cc6,15375890,0.9323780282,1
size-small-20260917T033541Z,632,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f14-apache-maven-3916-bin-tarball,tuning,F14,tuning/f14-apache-maven-3916-bin-tarball,0,0,0,True,True,False,False,,18166e210fbfe2e94aacbf95224ae9412666088c5217567eb5dcbc8a2470e82e,9320338,dir,,bca7e2977f359377e36028b270f9e765d1699d31b1b86863ad14ca17de1bad69,8c1d735edcbb4eb33a7efd195dd62bf1bee37a99bf1e0f9ec4b633221a8b823d,9278065,1.00455623,1
size-small-20260917T033541Z,148,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f14-gen-nested-archives-py,tuning,F14,tuning/f14-gen-nested-archives-py,0,0,0,True,True,False,False,,157fd3997e87eacd259597c65fe600169501b7ce21f04ccca35ce546a9c810e8,3739321,dir,,a0ee5b6184708e5998a63859178e17630beead51964a4b86410ddce08061026d,65816da0991460619eea1b59f869465a3fb8bdb79e24ef49502ee8d610f01686,4476290,0.8353616499,1
size-small-20260917T033541Z,727,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f16-alpine-3241-minirootfs-ext4-qcow2,tuning,F16,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,0,0,0,True,True,False,False,,c36d2ccb77281a0c5b897cb5dee4e47a90bb4778e38be8883e98a6eca32e6fd7,3276050,dir,,a2b7b060e51816b4011feeaab40ad0ec35b62751a3e217f2f629882e6b1c5557,1a8c8c8a27ff0da2b1aae45e1811698a6beed92b5f5c799bdb04b70e3c57258b,9896220,0.3310405387,1
20260917T031201Z-e86b28,121,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,borg-repo,f18-tuning-lz4-releases-1-9-to-1-10,tuning,F18,tuning/f18-tuning-lz4-releases-1-9-to-1-10,0,0,0,True,True,False,False,,444b02e229a927848728c6420958fa2ac21ae2f5478bdd78c6894c00718c5794,1674910,dir,,6fdbb007d51bf418bb053243ca2ea8847cb345eb3c42b51a6011d75c60aede29,70167678194fcc45f81f5666ce28471aea8c455a4f8b15d91fdb2c4d0ebbd6fa,8893080,0.1883385734,1
size-small-20260917T033541Z,121,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f18-tuning-lz4-releases-1-9-to-1-10,tuning,F18,tuning/f18-tuning-lz4-releases-1-9-to-1-10,0,0,0,True,True,False,False,,444b02e229a927848728c6420958fa2ac21ae2f5478bdd78c6894c00718c5794,1674916,dir,,eb485b09e187d52084ce73c1f8003fb3b86b6e7f8899eb36136a0de168769cd1,e2570e7b05e9e1ae8e216c64ba2be07c6dbb59bccb73067cccabc19e9bed610c,8893080,0.188339248,1
size-small-20260917T033541Z,611,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f01-validation-redis-7-2-16-git,validation,F01,validation/f01-validation-redis-7-2-16-git,0,0,0,True,True,False,False,,b7a5bbe86081a869151bddbf2d9b09b992b17b9bea316a858c96f186f2a4c0e1,3985963,dir,,02e7cada9fa5cdf58fce23eb038416cab7857117563cbbb6f5fa6a53deab4c27,0264e5b09cf2dd7b336ee197f6bac7d3e755666eccdd81aa7bc9aa58833458a2,15564620,0.2560912505,1
size-small-20260917T033541Z,378,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f02-validation-cjson-cmake-build,validation,F02,validation/f02-validation-cjson-cmake-build,0,0,0,True,True,False,False,,08d34a938473b2df884b852facf324be1a1ef6254f68b2264d80c62d1289aa33,1815284,dir,,dba2863e79260b9be77706fac3e12f588fb78c450e8a351c9f62b4f7925d5e97,43d066252f1368cd286b69ebe600457dbf440e23f8dcb4d4e870f2ba72a9240a,6141772,0.2955635605,1
size-small-20260917T033541Z,678,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f05-validation-rfc-texts,validation,F05,validation/f05-validation-rfc-texts,0,0,0,True,True,False,False,,f1ad69e2e209ee79f2f74ca4325cab81575dbe64fabba9da569d2fac0f6c0c75,943379,dir,,9de7c36c0422d8a0ad4330c1c81f1fe0bbef7e07ddd958408caeaa2a72dcbd23,4fcbae1c3bab2186291bbf2e2e47e7e7dd8e6e7786db528c4c647c930d4ebf3e,3830137,0.2463042445,1
20260917T031201Z-e86b28,106,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,borg-repo,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,786111,dir,,00e638c91396fbbd431d930b32a4464d472085e423b3e6ba243c689b1a147e98,047efd5c843943c10192a522b7c69def7b659586f3b9c83cbabfb77b36ed8c14,9284903,0.08466550485,1
size-small-20260917T033541Z,106,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,786116,dir,,d05e93079b3e9957e04d90cc970c377d3053dbe0f227f0aa2d75daf237ded7d4,75ce11d06b6b9f69866d81bddbbb76db5886cdfff1b9559bda6218d2f62c151c,9284903,0.08466604336,1
size-small-20260917T033541Z,404,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f08-validation-sakila-sqlite,validation,F08,validation/f08-validation-sakila-sqlite,0,0,0,True,True,False,False,,a6948d1c607b2d27c1270d79f5103df1a902f56711fa5459525d48aea7750d25,1412021,dir,,10b88620f05ffcc0ee52e612e0e74575c4b1bc13eb0ea8189853b3d02358c555,62bdf25ea6cbfa09780919aac936c987e752e196794311abf6141c3146c46083,5791744,0.2437989317,1
size-small-20260917T033541Z,485,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f12-validation-fsa-jpeg-edge-cases-small,validation,F12,validation/f12-validation-fsa-jpeg-edge-cases-small,0,0,0,True,True,False,False,,cc3b3d2370e2388e24a1d350e8df33a20c7d6e15998c529d39a2bf0699a47ab8,4336848,dir,,80cdcc45e904b30a5512b1f6443e37acfc42ede7601928ae33da3aa38b23e043,e0f2602146e8870da6e8a9554e366611651506f02bb418c17faf9cb9a39e8476,7043701,0.6157058626,1
size-small-20260917T033541Z,298,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f13-validation-federal-register-pdf-small,validation,F13,validation/f13-validation-federal-register-pdf-small,0,0,0,True,True,False,False,,39b69358d1f4097038acdb1415adf5a563674db3e0b362de459c21030da60461,12481077,dir,,c6f9f315ddb53f237e6227fd3776dd1e3ac5f8578e5b3cbb0288f2efec8118c0,d146229e2fdc3b788d38e7b2ffb3a7cafdad1afe5d5f6fe34566aa14931dda42,15566803,0.8017752264,1
size-small-20260917T033541Z,234,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f13-validation-fsa-image-codecs-small,validation,F13,validation/f13-validation-fsa-image-codecs-small,0,0,0,True,True,False,False,,6904831763e734652931ea4a7a13a792c196c2a319b38b84b94825b1c9367c28,9522263,dir,,867def709aeefef37132bec142b217c0fa5a4d562ceafa3c98453a8315ab59e6,3b885409f6caed6c4db692d66555ec5c0da252069b505a75d6a6e4f628101c20,10819211,0.8801254546,1
size-small-20260917T033541Z,648,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,borg-repo,f18-validation-cjson-releases,validation,F18,validation/f18-validation-cjson-releases,0,0,0,True,True,False,False,,74221ee141f76a3764d55a847ac7356577603e413f05f49de256a8a88eebc0e2,843168,dir,,a6fbf293e3d42c757d41e6277cd353950c3504abb82181315501cd6d8e2b4df9,b8c3d12e2a3f6d35b57a1fa640c56fef9481bc4c8bd3c88fce8947220512fa31,10070828,0.08372380106,1
